,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,379124743.5470355,437814383.5470355,False,,12,,,,2024-04-30T10:37:00.000Z,33.350141204176346,486015351.37816155,75.4714,-1.44611613,-0.17321612,-13.31421544,-37.96461912,-22.0453611,-3.13967617,12643863731.29078,0.5573,23870320845.36,,2024-04-30T10:37:00.000Z,,,,,,2024-04-30 10:38:55.644482
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87548111181.96567,87548202925.45749,True,,13,71659659264.0,8600780733.135653,,2024-04-30T10:37:00.000Z,0.12002262948878502,383226202.9858101,28.9886,0.46146689,0.86001561,6.89277302,-1.82104904,-14.95839425,6.30372461,10507754510.836021,0.4632,10507765522.13,,2024-04-30T10:37:00.000Z,,,,,,2024-04-30 10:38:55.644482
13,6636,Polkadot,DOT,polkadot-new,753,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-04-30T10:38:00.000Z,6.356321736087994,179623491.67734754,26.511,-0.85106249,-2.71731383,-14.61972125,-33.59144947,-24.63292591,-5.87441488,9140094651.287712,0.4034,9140094651.29,,2024-04-30T10:38:00.000Z,,,,,,2024-04-30 10:38:55.644482
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19699209.375,19699209.375,False,,15,,,,2024-04-30T10:37:00.000Z,446.74007037878226,332793188.7678882,18.2139,-0.61091897,-2.27583824,-12.62449123,-24.87245497,42.58520377,90.31453513,8800426182.593868,0.3879,9381541477.95,,2024-04-30T10:37:00.000Z,,,,,,2024-04-30 10:38:55.644482
0,1,Bitcoin,BTC,bitcoin,11020,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692159.0,19692159.0,False,,1,,,,2024-04-30T11:08:00.000Z,61581.143871120024,28436022740.120613,34.7678,-0.23296839,-1.29355625,-6.82387952,-12.45179097,-0.85642369,45.02358764,1212665676511.971,53.5052,1293204021293.52,,2024-04-30T11:08:00.000Z,,,,,,2024-04-30 11:08:55.957126
1,1027,Ethereum,ETH,ethereum,8882,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T11:07:00.000Z,3030.425110176614,14644072324.272715,8.3805,-0.62848047,-4.60378569,-4.52309133,-16.00455107,-11.2006885,32.4621168,369882764925.53064,16.3041,369882764925.53,,2024-04-30T11:07:00.000Z,,,,,,2024-04-30 11:08:55.957126
2,825,Tether USDt,USDT,tether,84418,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T11:07:00.000Z,0.9999019755538535,51815068714.69233,22.7001,0.00360204,0.00508499,-0.10642503,-0.02149848,-0.07407376,0.01822179,110632383840.06819,4.8766,113075465215.12,,2024-04-30T11:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 11:08:55.957126
3,1839,BNB,BNB,bnb,2153,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587833.01182637,147587833.01182637,False,,4,,,,2024-04-30T11:07:00.000Z,579.9818560594105,992407079.9191002,17.8228,-0.62904632,-1.21838668,-4.62173646,-4.25477656,42.15545162,92.15417447,85598265321.98538,3.7782,85598265321.99,,2024-04-30T11:07:00.000Z,,,,,,2024-04-30 11:08:55.957126
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447321258.98029554,574911208.7720546,True,,5,,,,2024-04-30T11:07:00.000Z,129.70060746422226,2797358743.8694553,40.5024,-0.64643418,-4.15993914,-16.10304499,-33.93473824,-3.62053939,32.28805675,58017839021.405014,2.5599,74566333015.73,,2024-04-30T11:07:00.000Z,,,,,,2024-04-30 11:08:55.957126
5,3408,USDC,USDC,usd-coin,18763,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33369254519.00017,33369254519.00017,False,,6,,,,2024-04-30T11:07:00.000Z,0.9999894040598181,6713137437.003972,36.9656,-0.0009782,0.00433935,-0.05553005,-0.00131343,0.01118984,-0.03705378,33368900940.375374,1.4723,33368900940.38,,2024-04-30T11:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-30 11:08:55.957126
6,52,XRP,XRP,xrp,1308,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-04-30T11:08:00.000Z,0.5003944291995743,1062568232.6528182,9.4015,-0.64991267,-1.56190532,-8.18100043,-20.07912468,-15.62098683,-0.60597466,27639743240.017822,1.2202,50039442919.96,,2024-04-30T11:08:00.000Z,,,,,,2024-04-30 11:08:55.957126
7,74,Dogecoin,DOGE,dogecoin,958,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144096946383.7052,144096946383.7052,True,,8,,,,2024-04-30T11:08:00.000Z,0.13689603734678454,1008987552.7249756,18.7235,-1.40800487,-3.13123121,-13.43300415,-33.5675012,12.67333727,74.16991409,19726300953.701317,0.8704,19726300953.7,,2024-04-30T11:08:00.000Z,,,,,,2024-04-30 11:08:55.957126
8,11419,Toncoin,TON,toncoin,306,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3472872081.1521983,5105935975.988996,True,,9,3414166606.0,17830291124.67416,,2024-04-30T11:07:00.000Z,5.222443185209387,148207959.170463,28.2655,-1.22076261,-0.75607753,-8.25704127,0.44982634,82.1541351,152.31437361,18136877133.317238,0.8005,26665460541.92,,2024-04-30T11:07:00.000Z,,,,,,2024-04-30 11:08:55.957126
9,2010,Cardano,ADA,cardano,1158,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35643131073.219,36841202420.119,False,,10,,,,2024-04-30T11:07:00.000Z,0.4369312679660392,303805713.3997232,7.6954,-0.89460631,-3.96316886,-15.41136991,-32.58395614,-36.56595411,-12.4114547,15573598454.10131,0.6872,19661907058.47,,2024-04-30T11:07:00.000Z,,,,,,2024-04-30 11:08:55.957126
10,5994,Shiba Inu,SHIB,shiba-inu,803,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-30T11:07:00.000Z,2.313158162765021e-05,602491713.7165505,39.461,-1.11282843,-1.5417584,-13.00754357,-23.64205968,77.30567124,158.20855445,13631196108.52366,0.6008,13636855843.95,,2024-04-30T11:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-30 11:08:55.957126
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,379124743.5470355,437814383.5470355,False,,12,,,,2024-04-30T11:07:00.000Z,33.43586038219237,491980365.775649,76.2326,-0.64017828,0.42465113,-12.47683776,-37.85060807,-21.8365977,-2.16575279,12676361992.673166,0.5593,23931674237.22,,2024-04-30T11:07:00.000Z,,,,,,2024-04-30 11:08:55.957126
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87548111181.96567,87548202925.45749,True,,13,71659659264.0,8600062228.13757,,2024-04-30T11:07:00.000Z,0.12001260285726788,382885838.3097214,28.2637,-0.03963932,0.79336192,6.89274468,-1.85291864,-14.97011853,6.70069881,10506876698.185179,0.4636,10506887708.56,,2024-04-30T11:07:00.000Z,,,,,,2024-04-30 11:08:55.957126
13,6636,Polkadot,DOT,polkadot-new,753,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-04-30T11:08:00.000Z,6.341812243498255,177658433.81400144,21.87,-0.48507531,-2.78379034,-14.02939252,-33.8458507,-24.88146717,-5.17729009,9119230676.630888,0.4024,9119230676.63,,2024-04-30T11:08:00.000Z,,,,,,2024-04-30 11:08:55.957126
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19699209.375,19699209.375,False,,15,,,,2024-04-30T11:07:00.000Z,443.80346452214235,336465349.438161,19.7564,-1.22598083,-2.50025803,-12.68316864,-25.48554764,40.84142232,89.96627638,8742577368.972067,0.3857,9319872754.96,,2024-04-30T11:07:00.000Z,,,,,,2024-04-30 11:08:55.957126
0,1,Bitcoin,BTC,bitcoin,11020,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692159.0,19692159.0,False,,1,,,,2024-04-30T11:38:00.000Z,61207.51356154183,29330503512.182644,39.2099,-0.70406319,-1.76785217,-7.14974814,-13.0430082,-1.06935471,43.79914065,1205308089048.538,53.5476,1285357784792.38,,2024-04-30T11:38:00.000Z,,,,,,2024-04-30 11:38:56.484359
1,1027,Ethereum,ETH,ethereum,8882,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T11:37:00.000Z,3021.281685246702,14841898448.491968,10.5927,-0.66546053,-4.48969052,-4.7555314,-16.17216528,-11.25305201,31.67896706,368766751438.6415,16.378,368766751438.64,,2024-04-30T11:37:00.000Z,,,,,,2024-04-30 11:38:56.484359
2,825,Tether USDt,USDT,tether,84418,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T11:37:00.000Z,0.9998934453612076,52797102129.7818,25.1399,0.00178854,0.0039647,-0.07940954,-0.04002351,-0.05656973,0.05393123,110631440032.0049,4.9135,113074500565.06,,2024-04-30T11:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 11:38:56.484359
3,1839,BNB,BNB,bnb,2153,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587833.01182637,147587833.01182637,False,,4,,,,2024-04-30T11:37:00.000Z,572.3287985189918,1064084145.6018978,26.0241,-1.46185025,-2.33873475,-5.46722337,-5.34845541,40.97811354,89.1369481,84468767143.68018,3.752,84468767143.68,,2024-04-30T11:37:00.000Z,,,,,,2024-04-30 11:38:56.484359
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447321258.98029554,574911208.7720546,True,,5,,,,2024-04-30T11:37:00.000Z,129.25870413780217,2832356502.4200916,42.1236,-0.58750476,-4.19448004,-16.0734251,-33.96763707,-3.59700516,31.22243956,57820166269.083206,2.5687,74312277840.17,,2024-04-30T11:37:00.000Z,,,,,,2024-04-30 11:38:56.484359
5,3408,USDC,USDC,usd-coin,18764,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33369254519.00017,33369254519.00017,False,,6,,,,2024-04-30T11:37:00.000Z,1.0000106501758048,6795607167.880235,38.7757,0.00600289,-0.00404801,-0.02514178,-0.01067919,0.02909023,0.00164752,33369609907.427273,1.4825,33369609907.43,,2024-04-30T11:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-30 11:38:56.484359
6,52,XRP,XRP,xrp,1308,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-04-30T11:38:00.000Z,0.49807521366963003,1083228663.7598646,11.2532,-0.4348614,-1.76347342,-8.38420083,-20.4440408,-15.45863729,-1.49221033,27511639252.392582,1.2213,49807521366.96,,2024-04-30T11:38:00.000Z,,,,,,2024-04-30 11:38:56.484359
7,74,Dogecoin,DOGE,dogecoin,958,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144096946383.7052,144096946383.7052,True,,8,,,,2024-04-30T11:38:00.000Z,0.1362936377549275,1042055415.9378875,22.0346,-1.00110685,-3.31818496,-13.59731598,-34.0124484,12.51137478,72.92542406,19639497012.01193,0.8725,19639497012.01,,2024-04-30T11:38:00.000Z,,,,,,2024-04-30 11:38:56.484359
8,11419,Toncoin,TON,toncoin,306,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3472872081.1521983,5105935975.988996,True,,9,3414166606.0,17783764392.12918,,2024-04-30T11:37:00.000Z,5.208815633330924,150388032.6889938,32.3832,-0.1722632,-0.88985087,-8.45410529,0.39591717,85.70751955,152.49013183,18089550388.86407,0.8035,26595879134.52,,2024-04-30T11:37:00.000Z,,,,,,2024-04-30 11:38:56.484359
9,2010,Cardano,ADA,cardano,1158,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35643131073.219,36841202420.119,False,,10,,,,2024-04-30T11:37:00.000Z,0.4334777397378024,312440779.3465687,10.9988,-1.20114445,-4.56572506,-16.01042203,-33.04740933,-36.54265753,-13.10471548,15450503894.797205,0.6866,19506498288.2,,2024-04-30T11:37:00.000Z,,,,,,2024-04-30 11:38:56.484359
10,5994,Shiba Inu,SHIB,shiba-inu,803,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-30T11:37:00.000Z,2.2953915730500965e-05,615205353.69319,42.5048,-0.90777327,-1.72931464,-13.2194667,-24.38902793,76.87381087,155.06677397,13526499476.671074,0.6008,13532115741.58,,2024-04-30T11:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-30 11:38:56.484359
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,379124743.5470355,437814383.5470355,False,,12,,,,2024-04-30T11:37:00.000Z,33.39414694107011,498123497.8992733,77.8148,0.13195068,0.30925626,-12.4170027,-37.87214976,-21.4866662,-3.13749128,12660547395.005226,0.5625,23901817895.17,,2024-04-30T11:37:00.000Z,,,,,,2024-04-30 11:38:56.484359
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87548111181.96567,87548202925.45749,True,,13,71659659264.0,8571489305.117903,,2024-04-30T11:37:00.000Z,0.11961387192115777,387036019.45292544,28.7475,-0.34056708,0.5450629,6.57059467,-2.28798269,-15.20815859,6.33131899,10471968557.858921,0.4652,10471979531.65,,2024-04-30T11:37:00.000Z,,,,,,2024-04-30 11:38:56.484359
